program_name,test_file,usable,llm_test_file,builds,passes,coverage_before,coverage_after,coverage_delta,kept,discard_reason,prompt_mode
pandas_44,test_missing.py,False,,,,,,,,,
pandas_45,test_missing.py,False,,,,,,,,,
pandas_46,test_missing.py,False,,,,,,,,,
pandas_47,test_missing.py,False,,,,,,,,,
pandas_48,test_missing.py,False,,,,,,,,,
pandas_49,test_missing.py,False,,,,,,,,,
pandas_50,test_missing.py,False,,,,,,,,,
pandas_51,test_missing.py,False,,,,,,,,,
pandas_52,test_missing.py,False,,,,,,,,,
pandas_53,test_missing.py,False,,,,,,,,,
pandas_54,test_missing.py,False,,,,,,,,,
pandas_55,test_missing.py,False,,,,,,,,,
pandas_56,test_missing.py,False,,,,,,,,,
pandas_57,test_missing.py,False,,,,,,,,,
pandas_58,test_missing.py,False,,,,,,,,,
pandas_59,test_missing.py,False,,,,,,,,,
pandas_60,test_missing.py,False,,,,,,,,,
pandas_61,test_missing.py,False,,,,,,,,,
pandas_62,test_missing.py,False,,,,,,,,,
pandas_63,test_missing.py,False,,,,,,,,,
pandas_64,test_missing.py,False,,,,,,,,,
pandas_65,test_missing.py,False,,,,,,,,,
pandas_66,test_missing.py,False,,,,,,,,,
pandas_67,test_missing.py,False,,,,,,,,,
pandas_68,test_missing.py,False,,,,,,,,,
pandas_69,test_missing.py,False,,,,,,,,,
pandas_70,test_missing.py,False,,,,,,,,,
pandas_71,test_missing.py,False,,,,,,,,,
pandas_72,test_missing.py,False,,,,,,,,,
pandas_73,test_missing.py,False,,,,,,,,,
pandas_74,test_missing.py,False,,,,,,,,,
pandas_75,test_missing.py,False,,,,,,,,,
pandas_76,test_missing.py,False,,,,,,,,,
pandas_77,test_missing.py,False,,,,,,,,,
pandas_78,test_missing.py,False,,,,,,,,,
pandas_79,test_missing.py,False,,,,,,,,,
pandas_80,test_missing.py,False,,,,,,,,,
pandas_81,test_missing.py,False,,,,,,,,,
pandas_82,test_missing.py,False,,,,,,,,,
pandas_83,test_missing.py,False,,,,,,,,,
pandas_84,test_missing.py,False,,,,,,,,,
pandas_85,test_missing.py,False,,,,,,,,,
pandas_86,test_missing.py,False,,,,,,,,,
pandas_87,test_missing.py,False,,,,,,,,,
pandas_88,test_missing.py,False,,,,,,,,,
pandas_89,test_missing.py,False,,,,,,,,,
pandas_90,test_missing.py,False,,,,,,,,,
pandas_91,test_missing.py,False,,,,,,,,,
pandas_92,test_missing.py,False,,,,,,,,,
pandas_93,test_missing.py,False,,,,,,,,,
pandas_94,test_missing.py,False,,,,,,,,,
pandas_95,test_missing.py,False,,,,,,,,,
pandas_96,test_missing.py,False,,,,,,,,,
pandas_97,test_missing.py,False,,,,,,,,,
pandas_98,test_missing.py,False,,,,,,,,,
pandas_99,test_missing.py,False,,,,,,,,,
pandas_100,test_missing.py,False,,,,,,,,,
pandas_101,test_missing.py,False,,,,,,,,,
pandas_102,test_missing.py,False,,,,,,,,,
pandas_103,test_missing.py,False,,,,,,,,,
pandas_104,test_missing.py,False,,,,,,,,,
pandas_105,test_missing.py,False,,,,,,,,,
pandas_106,test_missing.py,False,,,,,,,,,
pandas_107,test_missing.py,False,,,,,,,,,
pandas_108,test_missing.py,False,,,,,,,,,
pandas_109,test_missing.py,False,,,,,,,,,
pandas_110,test_missing.py,False,,,,,,,,,
pandas_111,test_missing.py,False,,,,,,,,,
pandas_112,test_missing.py,False,,,,,,,,,
pandas_113,test_missing.py,False,,,,,,,,,
pandas_114,test_missing.py,False,,,,,,,,,
pandas_115,test_missing.py,False,,,,,,,,,
pandas_116,test_missing.py,False,,,,,,,,,
pandas_117,test_missing.py,False,,,,,,,,,
pandas_118,test_missing.py,False,,,,,,,,,
pandas_119,test_missing.py,False,,,,,,,,,
pandas_120,test_missing.py,False,,,,,,,,,
pandas_121,test_missing.py,False,,,,,,,,,
pandas_122,test_missing.py,False,,,,,,,,,
pandas_123,test_missing.py,False,,,,,,,,,
pandas_124,test_missing.py,False,,,,,,,,,
pandas_125,test_missing.py,False,,,,,,,,,
pandas_126,test_missing.py,False,,,,,,,,,
pandas_127,test_missing.py,False,,,,,,,,,
pandas_128,test_missing.py,False,,,,,,,,,
pandas_129,test_missing.py,False,,,,,,,,,
pandas_130,test_missing.py,False,,,,,,,,,
pandas_131,test_missing.py,False,,,,,,,,,
pandas_132,test_missing.py,False,,,,,,,,,
pandas_133,test_missing.py,False,,,,,,,,,
pandas_134,test_missing.py,False,,,,,,,,,
pandas_135,test_missing.py,False,,,,,,,,,
pandas_136,test_missing.py,False,,,,,,,,,
pandas_137,test_missing.py,False,,,,,,,,,
pandas_138,test_missing.py,False,,,,,,,,,
pandas_139,test_missing.py,False,,,,,,,,,
pandas_140,test_missing.py,False,,,,,,,,,
pandas_141,test_missing.py,False,,,,,,,,,
pandas_142,test_missing.py,False,,,,,,,,,
pandas_143,test_missing.py,False,,,,,,,,,
pandas_144,test_missing.py,False,,,,,,,,,
pandas_145,test_missing.py,False,,,,,,,,,
pandas_146,test_missing.py,False,,,,,,,,,
pandas_147,test_missing.py,False,,,,,,,,,
pandas_148,test_missing.py,False,,,,,,,,,
pandas_149,test_missing.py,False,,,,,,,,,
pandas_150,test_missing.py,False,,,,,,,,,
pandas_151,test_missing.py,False,,,,,,,,,
pandas_152,test_missing.py,False,,,,,,,,,
pandas_153,test_missing.py,False,,,,,,,,,
pandas_154,test_missing.py,False,,,,,,,,,
pandas_155,test_missing.py,False,,,,,,,,,
pandas_156,test_missing.py,False,,,,,,,,,
pandas_157,test_missing.py,False,,,,,,,,,
pandas_158,test_missing.py,False,,,,,,,,,
pandas_159,test_missing.py,False,,,,,,,,,
pandas_160,test_missing.py,False,,,,,,,,,
pandas_161,test_missing.py,False,,,,,,,,,
pandas_162,test_missing.py,False,,,,,,,,,
pandas_163,test_missing.py,False,,,,,,,,,
pandas_164,test_missing.py,False,,,,,,,,,
pandas_165,test_missing.py,False,,,,,,,,,
pandas_166,test_missing.py,False,,,,,,,,,
pandas_167,test_missing.py,False,,,,,,,,,
pandas_168,test_missing.py,False,,,,,,,,,
pandas_169,test_missing.py,False,,,,,,,,,
pysnooper_1,test_pysnooper.py,True,,,,58.0,,,,,
pysnooper_2,test_pysnooper.py,True,,,,46.0,,,,,
pysnooper_3,test_pysnooper.py,True,,,,58.0,,,,,
sanic_1,test_middleware.py,True,,,,26.0,,,,,
sanic_2,test_middleware.py,True,,,,25.0,,,,,
sanic_3,test_middleware.py,True,,,,25.0,,,,,
sanic_4,test_middleware.py,True,,,,25.0,,,,,
sanic_5,test_middleware.py,True,,,,25.0,,,,,
scrapy_1,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_2,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_3,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_4,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_5,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_6,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_7,test_command_fetch.py,True,,,,33.0,,,,,
scrapy_8,test_command_fetch.py,True,,,,33.0,,,,,
scrapy_9,test_command_fetch.py,True,,,,33.0,,,,,
scrapy_10,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_11,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_12,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_13,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_14,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_15,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_16,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_17,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_18,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_19,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_20,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_21,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_22,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_23,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_24,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_25,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_26,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_27,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_28,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_29,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_30,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_31,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_32,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_33,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_34,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_35,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_36,test_command_fetch.py,True,,,,31.0,,,,,
scrapy_37,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_38,test_command_fetch.py,True,,,,32.0,,,,,
scrapy_39,test_command_fetch.py,True,,,,33.0,,,,,
scrapy_40,test_command_fetch.py,True,,,,32.0,,,,,
spacy_1,test_tokenizer.py,False,,,,,,,,,
spacy_2,test_tokenizer.py,False,,,,,,,,,
spacy_3,test_tokenizer.py,False,,,,,,,,,
spacy_4,test_tokenizer.py,False,,,,,,,,,
spacy_5,test_tokenizer.py,False,,,,,,,,,
spacy_6,test_tokenizer.py,False,,,,,,,,,
spacy_7,test_tokenizer.py,False,,,,,,,,,
spacy_8,test_tokenizer.py,False,,,,,,,,,
spacy_9,test_tokenizer.py,False,,,,,,,,,
spacy_10,test_tokenizer.py,False,,,,,,,,,
thefuck_1,test_logs.py,True,,,,45.0,,,,,
thefuck_2,test_logs.py,True,,,,45.0,,,,,
thefuck_3,test_logs.py,True,,,,42.0,,,,,
thefuck_4,test_logs.py,True,,,,42.0,,,,,
thefuck_5,test_logs.py,True,,,,42.0,,,,,
thefuck_6,test_logs.py,True,,,,42.0,,,,,
thefuck_7,test_logs.py,True,,,,42.0,,,,,
thefuck_8,test_logs.py,True,,,,41.0,,,,,
thefuck_9,test_logs.py,True,,,,42.0,,,,,
thefuck_10,test_logs.py,True,,,,42.0,,,,,
thefuck_11,test_logs.py,True,,,,42.0,,,,,
thefuck_12,test_logs.py,True,,,,41.0,,,,,
thefuck_13,test_logs.py,True,,,,41.0,,,,,
thefuck_14,test_logs.py,True,,,,42.0,,,,,
thefuck_15,test_logs.py,True,,,,42.0,,,,,
thefuck_16,test_logs.py,True,,,,42.0,,,,,
thefuck_17,test_logs.py,True,,,,42.0,,,,,
thefuck_18,test_logs.py,True,,,,41.0,,,,,
thefuck_19,test_logs.py,True,,,,42.0,,,,,
thefuck_20,test_logs.py,True,,,,42.0,,,,,
thefuck_21,test_logs.py,True,,,,44.0,,,,,
thefuck_22,test_logs.py,True,,,,46.0,,,,,
thefuck_23,test_logs.py,True,,,,46.0,,,,,
thefuck_24,test_logs.py,True,,,,71.0,,,,,
thefuck_25,test_logs.py,True,,,,71.0,,,,,
thefuck_26,test_logs.py,True,,,,71.0,,,,,
thefuck_27,test_logs.py,True,,,,71.0,,,,,
thefuck_28,test_logs.py,True,,,,71.0,,,,,
thefuck_29,test_logs.py,True,,,,71.0,,,,,
thefuck_30,test_logs.py,True,,,,74.0,,,,,
thefuck_31,test_logs.py,True,,,,81.0,,,,,
thefuck_32,test_logs.py,True,,,,74.0,,,,,
tornado_1,escape_test.py,True,,,,2.0,,,,,
tornado_2,escape_test.py,True,,,,2.0,,,,,
tornado_3,escape_test.py,True,,,,2.0,,,,,
tornado_4,escape_test.py,True,,,,2.0,,,,,
tornado_5,escape_test.py,True,,,,10.0,,,,,
tornado_6,escape_test.py,True,,,,10.0,,,,,
tornado_7,escape_test.py,True,,,,10.0,,,,,
tornado_8,escape_test.py,True,,,,10.0,,,,,
tornado_9,escape_test.py,True,,,,10.0,,,,,
tornado_10,escape_test.py,True,,,,10.0,,,,,
tornado_11,escape_test.py,True,,,,10.0,,,,,
tornado_12,escape_test.py,True,,,,10.0,,,,,
tornado_13,escape_test.py,True,,,,10.0,,,,,
tornado_14,escape_test.py,True,,,,10.0,,,,,
tornado_15,escape_test.py,True,,,,10.0,,,,,
tornado_16,escape_test.py,True,,,,10.0,,,,,
tqdm_1,tests_tqdm.py,True,,,,76.0,,,,,
tqdm_2,tests_tqdm.py,True,,,,76.0,,,,,
tqdm_3,tests_tqdm.py,True,,,,73.0,,,,,
tqdm_4,tests_tqdm.py,True,,,,71.0,,,,,
tqdm_5,tests_tqdm.py,True,,,,70.0,,,,,
tqdm_6,tests_tqdm.py,True,,,,69.0,,,,,
tqdm_7,tests_tqdm.py,True,,,,82.0,,,,,
tqdm_8,tests_tqdm.py,True,,,,63.0,,,,,
tqdm_9,tests_tqdm.py,True,,,,92.0,,,,,
youtubedl_1,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_2,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_3,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_4,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_5,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_6,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_7,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_8,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_9,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_10,test_age_restriction.py,True,,,,30.0,,,,,
youtubedl_11,test_age_restriction.py,True,,,,27.0,,,,,
youtubedl_12,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_13,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_14,test_age_restriction.py,True,,,,27.0,,,,,
youtubedl_15,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_16,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_17,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_18,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_19,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_20,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_21,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_22,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_23,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_24,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_25,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_26,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_27,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_28,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_29,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_30,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_31,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_32,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_33,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_34,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_35,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_36,test_age_restriction.py,True,,,,28.0,,,,,
youtubedl_37,test_age_restriction.py,True,,,,27.0,,,,,
youtubedl_38,test_age_restriction.py,True,,,,27.0,,,,,
youtubedl_39,test_age_restriction.py,True,,,,29.0,,,,,
youtubedl_40,test_age_restriction.py,True,,,,26.0,,,,,
youtubedl_41,test_age_restriction.py,True,,,,27.0,,,,,
